ProductID,Review,battery life,camera quality,screen,performance,price,Rating,sentiment_score,sentiment_pred,sentiment,quality_prescence,satisfi_prescence,excellent_prescence,disappointing_prescence,bad_prescence,terrible_prescence,worst_prescence,outstanding_prescence,perfect_prescence,dreadful_prescence,poor_prescence,good_prescence,quit_prescence,nice_prescence,i_prescence,'m_prescence,purchase_prescence
P014,camera qualiti okay . price average . higher expectations .,0,1,0,0,1,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life dreadful . camera qualiti dreadful . screen terrible . perform terrible . price dreadful . higher expectations .,1,1,1,1,1,1,-0.9313,negative,negative,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
P014,"overall , product mediocre .",0,0,0,0,0,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,perform terrible . price worst . higher expectations .,0,0,0,1,1,1,-0.802,negative,negative,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
P014,perform average . higher expectations .,0,0,0,1,0,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life good . camera qualiti quit nice . screen satisfactory . perform satisfactory . price good . i 'm satisfi purchase .,1,1,1,1,1,4,0.9118,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P014,"overall , product excellent .",0,0,0,0,0,5,0.5719,positive,positive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P014,batteri life bad . camera qualiti disappointing . screen bad . perform poor . price poor . higher expectations .,1,1,1,1,1,2,-0.9468,negative,negative,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
P014,camera qualiti outstanding . screen perfect . price outstanding . i 'm satisfi purchase .,0,1,1,0,1,5,0.9136,positive,positive,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P014,batteri life good . camera qualiti good . perform good . i 'm satisfi purchase .,1,1,0,1,0,4,0.8271,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P014,perform worst . higher expectations .,0,0,0,1,0,1,-0.6249,negative,negative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
P014,perform disappointing . price disappointing . higher expectations .,0,0,0,1,1,2,-0.7506,negative,negative,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,camera qualiti okay . price mediocre . higher expectations .,0,1,0,0,1,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,camera qualiti average . price average . higher expectations .,0,1,0,0,1,3,0.0,neutral,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,screen terrible . perform dreadful . higher expectations .,0,0,1,1,0,1,-0.7184,negative,negative,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
P014,screen quit nice . perform quit nice . price good . i 'm satisfi purchase .,0,0,1,1,1,4,0.8176,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P014,camera qualiti excellent . perform outstanding . i 'm satisfi purchase .,0,1,0,1,0,5,0.8271,positive,positive,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P014,screen terrible . perform worst . higher expectations .,0,0,1,1,0,1,-0.802,negative,negative,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
P014,batteri life mediocre . screen okay . price okay . higher expectations .,1,0,1,0,1,3,0.4215,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,camera qualiti disappointing . screen bad . higher expectations .,0,1,1,0,0,2,-0.7717,negative,negative,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
P014,camera qualiti good . perform quit nice . i 'm satisfi purchase .,0,1,0,1,0,4,0.6908,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P014,batteri life quit nice . perform satisfactory . i 'm satisfi purchase .,1,0,0,1,0,4,0.6486,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P014,batteri life bad . camera qualiti disappointing . price bad . higher expectations .,1,1,0,0,1,2,-0.8807,negative,negative,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
P014,screen dreadful . perform dreadful . price worst . higher expectations .,0,0,1,1,1,1,-0.872,negative,negative,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
P014,batteri life perfect . screen excellent . perform perfect . i 'm satisfi purchase .,1,0,1,1,0,5,0.9022,positive,positive,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P014,"overall , product good .",0,0,0,0,0,4,0.4404,positive,positive,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P014,batteri life poor . camera qualiti disappointing . screen bad . perform bad . price bad . higher expectations .,1,1,1,1,1,2,-0.9501,negative,negative,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
P014,batteri life satisfactory . screen satisfactory . price quit nice . i 'm satisfi purchase .,1,0,1,0,1,4,0.7783,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P014,screen outstanding . i 'm satisfi purchase .,0,0,1,0,0,5,0.6124,positive,positive,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P014,perform average . higher expectations .,0,0,0,1,0,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,price quit nice . i 'm satisfi purchase .,0,0,0,0,1,4,0.4215,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P014,camera qualiti okay . perform okay . higher expectations .,0,1,0,1,0,3,0.4215,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life good . perform quit nice . i 'm satisfi purchase .,1,0,0,1,0,4,0.6908,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P014,batteri life good . camera qualiti quit nice . price quit nice . i 'm satisfi purchase .,1,1,0,0,1,4,0.8176,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P014,batteri life good . screen good . price satisfactory . i 'm satisfi purchase .,1,0,1,0,1,4,0.8074,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P014,batteri life good . screen good . perform good . i 'm satisfi purchase .,1,0,1,1,0,4,0.8271,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P014,batteri life bad . screen disappointing . perform bad . higher expectations .,1,0,1,1,0,2,-0.8807,negative,negative,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
P014,camera qualiti okay . screen okay . price average . higher expectations .,0,1,1,0,1,3,0.4215,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life mediocre . price okay . higher expectations .,1,0,0,0,1,3,0.2263,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life disappointing . camera qualiti bad . screen bad . perform disappointing . price disappointing . higher expectations .,1,1,1,1,1,2,-0.9485,negative,negative,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
P014,screen perfect . i 'm satisfi purchase .,0,0,1,0,0,5,0.5719,positive,positive,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P014,batteri life excellent . screen perfect . perform excellent . price perfect . i 'm satisfi purchase .,1,0,1,1,1,5,0.9413,positive,positive,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P014,batteri life good . camera qualiti quit nice . perform good . i 'm satisfi purchase .,1,1,0,1,0,4,0.8225,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P014,batteri life perfect . perform excellent . i 'm satisfi purchase .,1,0,0,1,0,5,0.8126,positive,positive,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P014,screen poor . price poor . higher expectations .,0,0,1,0,1,2,-0.7351,negative,negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
P014,batteri life average . screen okay . higher expectations .,1,0,1,0,0,3,0.2263,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,camera qualiti excellent . i 'm satisfi purchase .,0,1,0,0,0,5,0.5719,positive,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P014,batteri life satisfactory . price satisfactory . i 'm satisfi purchase .,1,0,0,0,1,4,0.6124,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P014,screen disappointing . perform poor . higher expectations .,0,0,1,1,0,2,-0.743,negative,negative,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
P014,camera qualiti perfect . i 'm satisfi purchase .,0,1,0,0,0,5,0.5719,positive,positive,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P014,batteri life okay . camera qualiti average . screen average . higher expectations .,1,1,1,0,0,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life excellent . screen excellent . perform perfect . price excellent . i 'm satisfi purchase .,1,0,1,1,1,5,0.9413,positive,positive,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P014,camera qualiti poor . screen poor . perform bad . price disappointing . higher expectations .,0,1,1,1,1,2,-0.9169,negative,negative,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
P014,camera qualiti outstanding . i 'm satisfi purchase .,0,1,0,0,0,5,0.6124,positive,positive,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P014,"overall , product average .",0,0,0,0,0,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P014,camera qualiti perfect . screen excellent . i 'm satisfi purchase .,0,1,1,0,0,5,0.8126,positive,positive,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P014,camera qualiti okay . perform mediocre . price average . higher expectations .,0,1,0,1,1,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life satisfactory . screen satisfactory . price quit nice . i 'm satisfi purchase .,1,0,1,0,1,4,0.7783,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P014,price mediocre . higher expectations .,0,0,0,0,1,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life outstanding . screen perfect . perform outstanding . i 'm satisfi purchase .,1,0,1,1,0,5,0.9136,positive,positive,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P014,camera qualiti perfect . screen outstanding . i 'm satisfi purchase .,0,1,1,0,0,5,0.8271,positive,positive,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P014,camera qualiti mediocre . screen average . perform mediocre . price okay . higher expectations .,0,1,1,1,1,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life perfect . camera qualiti outstanding . perform outstanding . i 'm satisfi purchase .,1,1,0,1,0,5,0.9136,positive,positive,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P014,batteri life bad . screen bad . perform disappointing . price bad . higher expectations .,1,0,1,1,1,2,-0.9287,negative,negative,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
P014,camera qualiti disappointing . price bad . higher expectations .,0,1,0,0,1,2,-0.7717,negative,negative,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life perfect . camera qualiti excellent . screen perfect . price excellent . i 'm satisfi purchase .,1,1,1,0,1,5,0.9413,positive,positive,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P014,batteri life perfect . camera qualiti excellent . screen perfect . perform outstanding . price perfect . i 'm satisfi purchase .,1,1,1,1,1,5,0.9628,positive,positive,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P014,camera qualiti average . screen average . higher expectations .,0,1,1,0,0,3,0.0,neutral,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,camera qualiti okay . screen average . higher expectations .,0,1,1,0,0,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life good . screen satisfactory . perform good . i 'm satisfi purchase .,1,0,1,1,0,4,0.8074,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P014,camera qualiti average . higher expectations .,0,1,0,0,0,3,0.0,neutral,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life average . perform okay . price average . higher expectations .,1,0,0,1,1,3,0.2263,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life worst . screen dreadful . perform terrible . price worst . higher expectations .,1,0,1,1,1,1,-0.9349,negative,negative,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
P014,batteri life mediocre . camera qualiti average . screen okay . higher expectations .,1,1,1,0,0,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life quit nice . camera qualiti satisfactory . screen good . i 'm satisfi purchase .,1,1,1,0,0,4,0.802,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P014,batteri life okay . camera qualiti mediocre . screen mediocre . perform average . price mediocre . higher expectations .,1,1,1,1,1,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,camera qualiti mediocre . perform okay . higher expectations .,0,1,0,1,0,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life perfect . price excellent . i 'm satisfi purchase .,1,0,0,0,1,5,0.8126,positive,positive,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P014,screen okay . price okay . higher expectations .,0,0,1,0,1,3,0.4215,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life outstanding . perform perfect . i 'm satisfi purchase .,1,0,0,1,0,5,0.8271,positive,positive,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P014,screen perfect . price outstanding . i 'm satisfi purchase .,0,0,1,0,1,5,0.8271,positive,positive,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P014,batteri life disappointing . camera qualiti poor . screen disappointing . higher expectations .,1,1,1,0,0,2,-0.8591,negative,negative,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
P014,batteri life outstanding . camera qualiti perfect . perform excellent . i 'm satisfi purchase .,1,1,0,1,0,5,0.9081,positive,positive,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P014,camera qualiti dreadful . screen worst . perform terrible . higher expectations .,0,1,1,1,0,1,-0.8779,negative,negative,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
P014,camera qualiti okay . screen okay . price average . higher expectations .,0,1,1,0,1,3,0.4215,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,camera qualiti average . screen average . perform mediocre . higher expectations .,0,1,1,1,0,3,0.0,neutral,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,camera qualiti disappointing . screen bad . perform bad . higher expectations .,0,1,1,1,0,2,-0.8807,negative,negative,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
P014,screen mediocre . perform mediocre . price average . higher expectations .,0,0,1,1,1,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life satisfactory . camera qualiti quit nice . perform satisfactory . i 'm satisfi purchase .,1,1,0,1,0,4,0.7783,positive,positive,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P014,batteri life outstanding . camera qualiti excellent . perform excellent . price perfect . i 'm satisfi purchase .,1,1,0,1,1,5,0.9442,positive,positive,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P014,camera qualiti poor . higher expectations .,0,1,0,0,0,2,-0.4767,negative,negative,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
P014,batteri life mediocre . screen average . perform mediocre . price okay . higher expectations .,1,0,1,1,1,3,0.2263,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life perfect . price excellent . i 'm satisfi purchase .,1,0,0,0,1,5,0.8126,positive,positive,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P014,batteri life good . camera qualiti quit nice . perform quit nice . i 'm satisfi purchase .,1,1,0,1,0,4,0.8176,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P014,batteri life excellent . screen outstanding . price perfect . i 'm satisfi purchase .,1,0,1,0,1,5,0.9081,positive,positive,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P014,camera qualiti mediocre . perform average . price average . higher expectations .,0,1,0,1,1,3,0.0,neutral,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,screen satisfactory . price quit nice . i 'm satisfi purchase .,0,0,1,0,1,4,0.6486,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P014,camera qualiti okay . screen okay . higher expectations .,0,1,1,0,0,3,0.4215,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life good . camera qualiti satisfactory . perform good . i 'm satisfi purchase .,1,1,0,1,0,4,0.8074,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P014,camera qualiti mediocre . screen average . price mediocre . higher expectations .,0,1,1,0,1,3,0.0,neutral,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,camera qualiti average . screen mediocre . perform okay . higher expectations .,0,1,1,1,0,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,camera qualiti excellent . price excellent . i 'm satisfi purchase .,0,1,0,0,1,5,0.8126,positive,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P014,batteri life satisfactory . camera qualiti quit nice . perform satisfactory . price satisfactory . i 'm satisfi purchase .,1,1,0,1,1,4,0.8519,positive,positive,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P014,batteri life disappointing . camera qualiti poor . screen poor . perform bad . price poor . higher expectations .,1,1,1,1,1,2,-0.9432,negative,negative,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
P014,screen disappointing . price poor . higher expectations .,0,0,1,0,1,2,-0.743,negative,negative,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
P014,camera qualiti outstanding . price outstanding . i 'm satisfi purchase .,0,1,0,0,1,5,0.8402,positive,positive,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P014,batteri life good . camera qualiti good . screen good . price satisfactory . i 'm satisfi purchase .,1,1,1,0,1,4,0.8807,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P014,camera qualiti excellent . screen excellent . perform perfect . price excellent . i 'm satisfi purchase .,0,1,1,1,1,5,0.9413,positive,positive,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P014,camera qualiti bad . screen poor . perform disappointing . higher expectations .,0,1,1,1,0,2,-0.8689,negative,negative,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
P014,batteri life terrible . perform terrible . price dreadful . higher expectations .,1,0,0,1,1,1,-0.8442,negative,negative,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
P014,price quit nice . i 'm satisfi purchase .,0,0,0,0,1,4,0.4215,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P014,perform satisfactory . i 'm satisfi purchase .,0,0,0,1,0,4,0.3612,positive,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P014,batteri life mediocre . camera qualiti okay . higher expectations .,1,1,0,0,0,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life good . camera qualiti good . screen good . perform good . price quit nice . i 'm satisfi purchase .,1,1,1,1,1,4,0.9246,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P014,batteri life dreadful . camera qualiti worst . screen dreadful . perform terrible . higher expectations .,1,1,1,1,0,1,-0.9186,negative,negative,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
P014,batteri life outstanding . camera qualiti outstanding . screen perfect . perform excellent . i 'm satisfi purchase .,1,1,1,1,0,5,0.9468,positive,positive,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P014,batteri life satisfactory . camera qualiti quit nice . price quit nice . i 'm satisfi purchase .,1,1,0,0,1,4,0.7964,positive,positive,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P014,batteri life poor . perform bad . higher expectations .,1,0,0,1,0,2,-0.765,negative,negative,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
P014,batteri life average . camera qualiti mediocre . screen okay . higher expectations .,1,1,1,0,0,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,screen poor . perform poor . higher expectations .,0,0,1,1,0,2,-0.7351,negative,negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
P014,perform bad . price bad . higher expectations .,0,0,0,1,1,2,-0.7906,negative,negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
P014,screen average . perform okay . price mediocre . higher expectations .,0,0,1,1,1,3,0.2263,positive,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life good . camera qualiti satisfactory . perform quit nice . price satisfactory . i 'm satisfi purchase .,1,1,0,1,1,4,0.8658,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P014,camera qualiti excellent . i 'm satisfi purchase .,0,1,0,0,0,5,0.5719,positive,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P014,batteri life good . camera qualiti quit nice . screen good . perform satisfactory . price good . i 'm satisfi purchase .,1,1,1,1,1,4,0.9186,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P014,batteri life mediocre . perform average . higher expectations .,1,0,0,1,0,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life quit nice . screen quit nice . perform good . i 'm satisfi purchase .,1,0,1,1,0,4,0.8176,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P014,batteri life mediocre . perform mediocre . higher expectations .,1,0,0,1,0,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,camera qualiti perfect . price perfect . i 'm satisfi purchase .,0,1,0,0,1,5,0.8126,positive,positive,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P014,batteri life quit nice . camera qualiti good . screen good . i 'm satisfi purchase .,1,1,1,0,0,4,0.8225,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P014,batteri life good . perform good . i 'm satisfi purchase .,1,0,0,1,0,4,0.7003,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P014,camera qualiti disappointing . perform disappointing . higher expectations .,0,1,0,1,0,2,-0.7506,negative,negative,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life good . camera qualiti quit nice . perform quit nice . i 'm satisfi purchase .,1,1,0,1,0,4,0.8176,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P014,batteri life disappointing . camera qualiti disappointing . screen bad . perform poor . price disappointing . higher expectations .,1,1,1,1,1,2,-0.9451,negative,negative,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
P014,camera qualiti average . price okay . higher expectations .,0,1,0,0,1,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,camera qualiti mediocre . screen okay . price mediocre . higher expectations .,0,1,1,0,1,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,screen poor . price poor . higher expectations .,0,0,1,0,1,2,-0.7351,negative,negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
P014,screen excellent . perform perfect . price perfect . i 'm satisfi purchase .,0,0,1,1,1,5,0.9022,positive,positive,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
P014,camera qualiti good . perform satisfactory . i 'm satisfi purchase .,0,1,0,1,0,4,0.6597,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P014,screen good . i 'm satisfi purchase .,0,0,1,0,0,4,0.4404,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P014,batteri life mediocre . screen mediocre . higher expectations .,1,0,1,0,0,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life mediocre . perform mediocre . higher expectations .,1,0,0,1,0,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life mediocre . screen mediocre . higher expectations .,1,0,1,0,0,3,0.0,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,camera qualiti mediocre . screen mediocre . perform mediocre . higher expectations .,0,1,1,1,0,3,0.0,neutral,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,batteri life worst . camera qualiti terrible . higher expectations .,1,1,0,0,0,1,-0.802,negative,negative,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
P014,camera qualiti satisfactory . screen quit nice . perform good . i 'm satisfi purchase .,0,1,1,1,0,4,0.802,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P014,batteri life poor . higher expectations .,1,0,0,0,0,2,-0.4767,negative,negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
P014,batteri life quit nice . screen good . perform good . i 'm satisfi purchase .,1,0,1,1,0,4,0.8225,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
P014,"overall , product good .",0,0,0,0,0,4,0.4404,positive,positive,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P014,batteri life perfect . perform excellent . price outstanding . i 'm satisfi purchase .,1,0,0,1,1,5,0.9081,positive,positive,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1
P014,camera qualiti disappointing . price poor . higher expectations .,0,1,0,0,1,2,-0.743,negative,negative,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
P014,batteri life outstanding . i 'm satisfi purchase .,1,0,0,0,0,5,0.6124,positive,positive,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
P014,camera qualiti good . perform good . i 'm satisfi purchase .,0,1,0,1,0,4,0.7003,positive,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
P014,batteri life satisfactory . camera qualiti satisfactory . perform satisfactory . price quit nice . i 'm satisfi purchase .,1,1,0,1,1,4,0.8519,positive,positive,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
P014,camera qualiti okay . screen average . price mediocre . higher expectations .,0,1,1,0,1,3,0.2263,positive,neutral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P014,screen excellent . perform excellent . price excellent . i 'm satisfi purchase .,0,0,1,1,1,5,0.9022,positive,positive,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
P014,screen good . price satisfactory . i 'm satisfi purchase .,0,0,1,0,1,4,0.6597,positive,positive,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
